timestamp,machine_id,temperature,vibration,pressure,rpm,failure
2025-11-10T20:30:02.702799,2,63.202,0.6501,1.316,1448,0
2025-11-10T20:31:02.702799,2,63.295,0.6777,1.273,1443,0
2025-11-10T20:32:02.702799,2,63.37,0.6731,1.287,1443,0
2025-11-10T20:33:02.702799,2,63.37,0.6801,1.272,1442,0
2025-11-10T20:34:02.702799,2,63.408,0.7003,1.248,1443,0
2025-11-10T20:35:02.702799,2,63.455,0.7127,1.268,1446,0
2025-11-10T20:36:02.702799,2,63.456,0.7045,1.224,1443,0
2025-11-10T20:37:02.702799,2,63.513,0.7082,1.191,1446,0
2025-11-10T20:38:02.702799,2,63.569,0.6939,1.137,1449,0
2025-11-10T20:39:02.702799,2,63.493,0.6903,1.15,1447,0
2025-11-10T20:40:02.702799,2,63.507,0.6799,1.19,1446,0
2025-11-10T20:41:02.702799,2,63.495,0.6885,1.228,1449,0
2025-11-10T20:42:02.702799,2,63.473,0.6763,1.242,1449,0
2025-11-10T20:43:02.702799,2,63.534,0.6692,1.254,1450,0
2025-11-10T20:44:02.702799,2,63.648,0.6885,1.233,1461,0
2025-11-10T20:45:02.702799,2,63.735,0.6934,1.22,1450,0
2025-11-10T20:46:02.702799,2,63.648,0.6965,1.232,1466,0
2025-11-10T20:47:02.702799,2,63.667,0.6884,1.22,1470,0
2025-11-10T20:48:02.702799,2,63.737,0.6883,1.212,1463,0
2025-11-10T20:49:02.702799,2,63.637,0.6949,1.175,1463,0
2025-11-10T20:50:02.702799,2,63.603,0.6889,1.188,1467,0
2025-11-10T20:51:02.702799,2,63.592,0.6972,1.192,1463,0
2025-11-10T20:52:02.702799,2,63.613,0.6913,1.19,1467,0
2025-11-10T20:53:02.702799,2,63.666,0.6892,1.191,1462,0
2025-11-10T20:54:02.702799,2,63.656,0.6859,1.165,1464,0
2025-11-10T20:55:02.702799,2,63.655,0.6951,1.191,1462,0
2025-11-10T20:56:02.702799,2,63.627,0.6963,1.184,1459,0
2025-11-10T20:57:02.702799,2,63.601,0.7092,1.218,1464,0
2025-11-10T20:58:02.702799,2,63.726,0.7126,1.213,1462,0
2025-11-10T20:59:02.702799,2,63.684,0.6992,1.207,1463,0
2025-11-10T21:00:02.702799,2,63.617,0.7021,1.204,1465,0
2025-11-10T21:01:02.702799,2,63.633,0.7173,1.196,1469,0
2025-11-10T21:02:02.702799,2,63.682,0.6904,1.195,1458,0
2025-11-10T21:03:02.702799,2,63.712,0.6781,1.198,1454,0
2025-11-10T21:04:02.702799,2,63.707,0.6784,1.189,1457,0
2025-11-10T21:05:02.702799,2,63.647,0.6864,1.165,1459,0
2025-11-10T21:06:02.702799,2,63.709,0.6877,1.152,1463,0
2025-11-10T21:07:02.702799,2,63.803,0.721,1.138,1465,0
2025-11-10T21:08:02.702799,2,63.693,0.7221,1.177,1470,0
2025-11-10T21:09:02.702799,2,63.68,0.7176,1.201,1469,0
2025-11-10T21:10:02.702799,2,63.616,0.7228,1.226,1464,0
2025-11-10T21:11:02.702799,2,63.693,0.7206,1.242,1470,0
2025-11-10T21:12:02.702799,2,63.582,0.7127,1.234,1469,0
2025-11-10T21:13:02.702799,2,63.595,0.7145,1.222,1471,0
2025-11-10T21:14:02.702799,2,63.615,0.7204,1.245,1464,0
2025-11-10T21:15:02.702799,2,63.539,0.7163,1.242,1462,0
2025-11-10T21:16:02.702799,2,63.53,0.7454,1.24,1453,0
2025-11-10T21:17:02.702799,2,63.608,0.7435,1.234,1446,0
2025-11-10T21:18:02.702799,2,63.569,0.735,1.204,1439,0
2025-11-10T21:19:02.702799,2,63.541,0.7388,1.275,1439,0
2025-11-10T21:20:02.702799,2,63.504,0.7394,1.237,1448,0
2025-11-10T21:21:02.702799,2,63.452,0.7327,1.248,1452,0
2025-11-10T21:22:02.702799,2,63.395,0.7299,1.274,1452,0
2025-11-10T21:23:02.702799,2,63.324,0.7213,1.299,1450,0
2025-11-10T21:24:02.702799,2,63.342,0.7369,1.259,1446,0
2025-11-10T21:25:02.702799,2,63.262,0.7424,1.272,1447,0
2025-11-10T21:26:02.702799,2,63.151,0.7379,1.272,1443,0
2025-11-10T21:27:02.702799,2,63.089,0.7257,1.285,1442,0
2025-11-10T21:28:02.702799,2,63.061,0.7286,1.266,1446,0
2025-11-10T21:29:02.702799,2,63.015,0.7321,1.278,1442,0
2025-11-10T21:30:02.702799,2,62.963,0.7313,1.313,1437,0
2025-11-10T21:31:02.702799,2,62.93,0.7337,1.277,1441,0
2025-11-10T21:32:02.702799,2,62.917,0.7279,1.242,1439,0
2025-11-10T21:33:02.702799,2,62.989,0.7417,1.229,1450,0
2025-11-10T21:34:02.702799,2,63.012,0.7498,1.211,1439,0
2025-11-10T21:35:02.702799,2,63.052,0.7445,1.185,1445,0
2025-11-10T21:36:02.702799,2,63.09,0.7372,1.184,1447,0
2025-11-10T21:37:02.702799,2,63.122,0.7422,1.158,1455,0
2025-11-10T21:38:02.702799,2,63.072,0.7489,1.186,1453,0
2025-11-10T21:39:02.702799,2,63.071,0.7532,1.183,1454,0
2025-11-10T21:40:02.702799,2,63.099,0.747,1.199,1457,0
2025-11-10T21:41:02.702799,2,63.139,0.7556,1.22,1455,0
2025-11-10T21:42:02.702799,2,63.174,0.7494,1.215,1457,0
2025-11-10T21:43:02.702799,2,63.23,0.7633,1.199,1466,0
2025-11-10T21:44:02.702799,2,63.213,0.7773,1.171,1476,0
2025-11-10T21:45:02.702799,2,63.185,0.7816,1.118,1477,0
2025-11-10T21:46:02.702799,2,63.249,0.774,1.121,1477,0
2025-11-10T21:47:02.702799,2,63.271,0.7646,1.097,1469,0
2025-11-10T21:48:02.702799,2,63.261,0.7605,1.149,1459,0
2025-11-10T21:49:02.702799,2,63.219,0.7703,1.135,1456,0
2025-11-10T21:50:02.702799,2,63.184,0.761,1.12,1454,0
2025-11-10T21:51:02.702799,2,63.099,0.7516,1.124,1453,0
2025-11-10T21:52:02.702799,2,63.042,0.7456,1.112,1447,0
2025-11-10T21:53:02.702799,2,62.996,0.7491,1.099,1447,0
2025-11-10T21:54:02.702799,2,62.955,0.7478,1.067,1442,0
2025-11-10T21:55:02.702799,2,62.976,0.7521,1.051,1448,0
2025-11-10T21:56:02.702799,2,63.025,0.758,1.071,1449,0
2025-11-10T21:57:02.702799,2,62.967,0.7699,1.035,1452,0
2025-11-10T21:58:02.702799,2,62.968,0.7474,1.042,1449,0
2025-11-10T21:59:02.702799,2,62.944,0.7644,1.01,1450,0
2025-11-10T22:00:02.702799,2,63.048,0.7582,1.023,1446,0
2025-11-10T22:01:02.702799,2,62.967,0.7621,1.037,1444,0
2025-11-10T22:02:02.702799,2,62.962,0.7718,1.032,1443,0
2025-11-10T22:03:02.702799,2,63.076,0.7686,1.048,1441,0
2025-11-10T22:04:02.702799,2,63.108,0.7639,1.041,1443,0
2025-11-10T22:05:02.702799,2,63.129,0.7611,1.067,1442,0
2025-11-10T22:06:02.702799,2,63.043,0.7849,1.055,1449,0
2025-11-10T22:07:02.702799,2,63.037,0.7869,1.029,1445,0
2025-11-10T22:08:02.702799,2,62.974,0.787,1.01,1442,0
2025-11-10T22:09:02.702799,2,62.968,0.7697,1.006,1441,0
2025-11-10T22:10:02.702799,2,62.898,0.7612,1.039,1442,0
2025-11-10T22:11:02.702799,2,62.848,0.766,1.028,1448,0
2025-11-10T22:12:02.702799,2,62.885,0.7665,1.049,1446,0
2025-11-10T22:13:02.702799,2,62.85,0.7477,1.065,1443,0
2025-11-10T22:14:02.702799,2,62.902,0.7279,1.064,1450,0
2025-11-10T22:15:02.702799,2,62.838,0.7373,1.043,1452,0
2025-11-10T22:16:02.702799,2,62.879,0.7396,1.023,1447,0
2025-11-10T22:17:02.702799,2,62.872,0.7445,0.984,1443,0
2025-11-10T22:18:02.702799,2,62.869,0.7378,0.975,1428,0
2025-11-10T22:19:02.702799,2,62.843,0.7525,0.983,1422,0
2025-11-10T22:20:02.702799,2,62.873,0.759,0.982,1422,0
2025-11-10T22:21:02.702799,2,62.858,0.758,0.963,1422,0
2025-11-10T22:22:02.702799,2,62.859,0.7617,0.993,1417,0
2025-11-10T22:23:02.702799,2,62.789,0.759,0.998,1418,0
2025-11-10T22:24:02.702799,2,62.72,0.7568,0.988,1409,0
2025-11-10T22:25:02.702799,2,62.722,0.7512,1.005,1411,0
2025-11-10T22:26:02.702799,2,62.689,0.7376,0.982,1413,0
2025-11-10T22:27:02.702799,2,62.753,0.7335,0.959,1415,0
2025-11-10T22:28:02.702799,2,62.732,0.7233,0.954,1414,0
2025-11-10T22:29:02.702799,2,62.689,0.7449,0.98,1427,0
2025-11-10T22:30:02.702799,2,62.645,0.7563,1.028,1423,0
2025-11-10T22:31:02.702799,2,62.682,0.7292,1.019,1416,0
2025-11-10T22:32:02.702799,2,62.642,0.7386,1.018,1413,0
2025-11-10T22:33:02.702799,2,62.588,0.7364,1.041,1414,0
2025-11-10T22:34:02.702799,2,62.562,0.759,1.039,1412,0
2025-11-10T22:35:02.702799,2,62.635,0.7608,1.028,1410,0
2025-11-10T22:36:02.702799,2,62.715,0.7569,1.054,1412,0
2025-11-10T22:37:02.702799,2,62.709,0.771,1.095,1418,0
2025-11-10T22:38:02.702799,2,62.768,0.7725,1.067,1418,0
2025-11-10T22:39:02.702799,2,62.679,0.7859,1.075,1411,0
2025-11-10T22:40:02.702799,2,62.747,0.8026,1.063,1415,0
2025-11-10T22:41:02.702799,2,62.772,0.7934,1.061,1422,0
2025-11-10T22:42:02.702799,2,62.715,0.8005,1.119,1424,0
2025-11-10T22:43:02.702799,2,62.826,0.7934,1.113,1419,0
2025-11-10T22:44:02.702799,2,62.784,0.7961,1.122,1422,0
2025-11-10T22:45:02.702799,2,62.748,0.7806,1.089,1423,0
2025-11-10T22:46:02.702799,2,62.726,0.7793,1.087,1424,0
2025-11-10T22:47:02.702799,2,62.765,0.7766,1.092,1423,0
2025-11-10T22:48:02.702799,2,62.753,0.7937,1.088,1417,0
2025-11-10T22:49:02.702799,2,62.746,0.7841,1.068,1417,0
2025-11-10T22:50:02.702799,2,62.694,0.7869,1.093,1417,0
2025-11-10T22:51:02.702799,2,62.662,0.778,1.11,1413,0
2025-11-10T22:52:02.702799,2,62.642,0.7742,1.093,1422,0
2025-11-10T22:53:02.702799,2,62.556,0.7721,1.066,1428,0
2025-11-10T22:54:02.702799,2,62.549,0.7708,1.037,1430,0
2025-11-10T22:55:02.702799,2,62.53,0.7717,1.055,1422,0
2025-11-10T22:56:02.702799,2,62.484,0.7659,1.064,1426,1
2025-11-10T22:57:02.702799,2,62.457,0.7922,1.061,1422,0
2025-11-10T22:58:02.702799,2,62.44,0.7903,1.064,1422,0
2025-11-10T22:59:02.702799,2,62.429,0.7808,1.038,1429,0
2025-11-10T23:00:02.702799,2,62.48,0.7817,1.041,1427,0
2025-11-10T23:01:02.702799,2,62.466,0.7837,1.085,1432,0
2025-11-10T23:02:02.702799,2,62.543,0.7862,1.105,1427,0
2025-11-10T23:03:02.702799,2,62.552,0.8022,1.082,1428,0
2025-11-10T23:04:02.702799,2,62.438,0.8168,1.086,1430,0
2025-11-10T23:05:02.702799,2,62.46,0.823,1.098,1432,0
2025-11-10T23:06:02.702799,2,62.472,0.8185,1.111,1430,0
2025-11-10T23:07:02.702799,2,62.467,0.7969,1.086,1438,0
2025-11-10T23:08:02.702799,2,62.418,0.7995,1.059,1431,0
2025-11-10T23:09:02.702799,2,62.388,0.7979,1.054,1433,0
2025-11-10T23:10:02.702799,2,62.393,0.7991,1.05,1429,0
2025-11-10T23:11:02.702799,2,62.39,0.7889,1.089,1431,0
2025-11-10T23:12:02.702799,2,62.37,0.7845,1.069,1441,0
2025-11-10T23:13:02.702799,2,62.376,0.7686,1.076,1439,0
2025-11-10T23:14:02.702799,2,62.304,0.7681,1.083,1441,0
2025-11-10T23:15:02.702799,2,62.284,0.7682,1.095,1451,0
2025-11-10T23:16:02.702799,2,62.313,0.7625,1.076,1449,0
2025-11-10T23:17:02.702799,2,62.164,0.7562,1.061,1451,0
2025-11-10T23:18:02.702799,2,62.121,0.7468,1.05,1455,0
2025-11-10T23:19:02.702799,2,62.152,0.751,1.06,1451,0
2025-11-10T23:20:02.702799,2,62.077,0.762,1.09,1448,0
2025-11-10T23:21:02.702799,2,62.063,0.7687,1.094,1448,0
2025-11-10T23:22:02.702799,2,62.028,0.7569,1.091,1444,0
2025-11-10T23:23:02.702799,2,62.05,0.7489,1.083,1431,0
2025-11-10T23:24:02.702799,2,61.995,0.7609,1.122,1431,0
2025-11-10T23:25:02.702799,2,62.042,0.7671,1.143,1436,0
2025-11-10T23:26:02.702799,2,61.984,0.7711,1.167,1432,0
2025-11-10T23:27:02.702799,2,61.984,0.775,1.149,1427,0
2025-11-10T23:28:02.702799,2,62.007,0.7851,1.143,1426,0
2025-11-10T23:29:02.702799,2,61.961,0.7831,1.126,1422,0
2025-11-10T23:30:02.702799,2,61.992,0.767,1.104,1421,0
2025-11-10T23:31:02.702799,2,62.045,0.7617,1.08,1435,0
2025-11-10T23:32:02.702799,2,62.01,0.7556,1.071,1429,0
2025-11-10T23:33:02.702799,2,61.998,0.7567,1.099,1433,0
2025-11-10T23:34:02.702799,2,61.948,0.7599,1.083,1426,0
2025-11-10T23:35:02.702799,2,61.987,0.7474,1.034,1433,0
2025-11-10T23:36:02.702799,2,62.009,0.7589,1.047,1432,0
2025-11-10T23:37:02.702799,2,62.031,0.7425,1.037,1432,0
2025-11-10T23:38:02.702799,2,62.107,0.7578,1.007,1422,0
2025-11-10T23:39:02.702799,2,61.973,0.7455,1.021,1426,0
2025-11-10T23:40:02.702799,2,61.906,0.742,1.037,1429,0
2025-11-10T23:41:02.702799,2,61.905,0.7305,1.018,1425,0
2025-11-10T23:42:02.702799,2,61.901,0.7324,1.051,1429,0
2025-11-10T23:43:02.702799,2,61.947,0.7297,1.032,1426,0
2025-11-10T23:44:02.702799,2,61.944,0.7447,1.034,1421,0
2025-11-10T23:45:02.702799,2,61.884,0.7487,1.054,1422,0
2025-11-10T23:46:02.702799,2,61.875,0.7596,1.054,1426,0
2025-11-10T23:47:02.702799,2,61.83,0.7631,1.067,1428,0
2025-11-10T23:48:02.702799,2,61.804,0.7614,1.061,1435,0
2025-11-10T23:49:02.702799,2,61.788,0.7608,1.042,1441,0
2025-11-10T23:50:02.702799,2,61.793,0.7486,1.026,1448,0
2025-11-10T23:51:02.702799,2,61.856,0.7399,1.027,1444,0
2025-11-10T23:52:02.702799,2,61.873,0.7356,1.023,1447,0
2025-11-10T23:53:02.702799,2,61.863,0.7376,1.028,1439,0
2025-11-10T23:54:02.702799,2,61.815,0.7454,1.021,1437,0
2025-11-10T23:55:02.702799,2,61.753,0.7471,1.021,1440,0
2025-11-10T23:56:02.702799,2,61.703,0.7748,1.031,1448,0
2025-11-10T23:57:02.702799,2,61.752,0.7721,1.013,1451,0
2025-11-10T23:58:02.702799,2,61.744,0.7814,1.029,1453,0
2025-11-10T23:59:02.702799,2,61.828,0.7623,1.032,1450,0
2025-11-11T00:00:02.702799,2,61.893,0.7729,1.013,1446,0
2025-11-11T00:01:02.702799,2,61.868,0.7799,1.019,1451,0
2025-11-11T00:02:02.702799,2,61.864,0.7921,1.041,1449,0
2025-11-11T00:03:02.702799,2,61.838,0.7851,1.026,1447,0
2025-11-11T00:04:02.702799,2,61.836,0.79,1.047,1454,0
2025-11-11T00:05:02.702799,2,61.899,0.7984,1.028,1460,0
2025-11-11T00:06:02.702799,2,61.944,0.8091,1.038,1462,0
2025-11-11T00:07:02.702799,2,62.001,0.7989,1.046,1463,0
2025-11-11T00:08:02.702799,2,61.966,0.7979,1.029,1461,0
2025-11-11T00:09:02.702799,2,61.986,0.8035,1.056,1463,0
2025-11-11T00:10:02.702799,2,62.018,0.8067,1.035,1466,0
2025-11-11T00:11:02.702799,2,62.08,0.7908,1.025,1475,0
2025-11-11T00:12:02.702799,2,62.142,0.8036,1.046,1460,0
2025-11-11T00:13:02.702799,2,62.147,0.8064,1.047,1466,0
2025-11-11T00:14:02.702799,2,62.161,0.8048,1.018,1463,0
2025-11-11T00:15:02.702799,2,62.157,0.8055,1.001,1465,0
2025-11-11T00:16:02.702799,2,62.124,0.8186,1.025,1477,0
2025-11-11T00:17:02.702799,2,62.073,0.8125,1.044,1473,0
2025-11-11T00:18:02.702799,2,62.076,0.8046,1.053,1473,0
2025-11-11T00:19:02.702799,2,61.992,0.8007,1.038,1469,0
2025-11-11T00:20:02.702799,2,62.019,0.8289,1.042,1464,0
2025-11-11T00:21:02.702799,2,62.098,0.8238,1.033,1465,0
2025-11-11T00:22:02.702799,2,62.087,0.821,1.041,1462,0
2025-11-11T00:23:02.702799,2,62.051,0.8367,1.044,1461,0
2025-11-11T00:24:02.702799,2,62.123,0.8266,1.069,1454,0
2025-11-11T00:25:02.702799,2,62.135,0.8117,1.075,1461,0
2025-11-11T00:26:02.702799,2,62.121,0.7873,1.033,1463,0
2025-11-11T00:27:02.702799,2,62.1,0.7925,1.003,1457,0
2025-11-11T00:28:02.702799,2,62.122,0.8012,1.025,1462,0
2025-11-11T00:29:02.702799,2,62.099,0.7954,1.016,1465,0
2025-11-11T00:30:02.702799,2,62.219,0.8,1.02,1465,0
2025-11-11T00:31:02.702799,2,62.248,0.8011,1.008,1467,0
2025-11-11T00:32:02.702799,2,62.249,0.8044,1.036,1451,0
2025-11-11T00:33:02.702799,2,62.297,0.8058,1.057,1463,0
2025-11-11T00:34:02.702799,2,62.283,0.7991,1.057,1467,0
2025-11-11T00:35:02.702799,2,62.317,0.7992,1.013,1463,0
2025-11-11T00:36:02.702799,2,62.297,0.7882,1.036,1463,0
2025-11-11T00:37:02.702799,2,62.332,0.7873,1.027,1470,0
2025-11-11T00:38:02.702799,2,62.315,0.7931,1.021,1470,0
2025-11-11T00:39:02.702799,2,62.374,0.7795,1.012,1468,0
2025-11-11T00:40:02.702799,2,62.344,0.7783,1.036,1466,0
2025-11-11T00:41:02.702799,2,62.275,0.7933,1.052,1471,0
2025-11-11T00:42:02.702799,2,62.318,0.7905,1.036,1460,0
2025-11-11T00:43:02.702799,2,62.302,0.7937,1.014,1464,0
2025-11-11T00:44:02.702799,2,62.301,0.7856,1.028,1463,0
2025-11-11T00:45:02.702799,2,62.3,0.7768,0.996,1464,0
2025-11-11T00:46:02.702799,2,62.348,0.7961,0.98,1466,0
2025-11-11T00:47:02.702799,2,62.358,0.8036,1.0,1471,0
2025-11-11T00:48:02.702799,2,62.254,0.7957,0.967,1470,0
2025-11-11T00:49:02.702799,2,62.319,0.8164,0.964,1465,0
2025-11-11T00:50:02.702799,2,62.374,0.8155,0.958,1470,0
2025-11-11T00:51:02.702799,2,62.371,0.8271,0.929,1471,0
2025-11-11T00:52:02.702799,2,62.358,0.8207,0.92,1462,0
2025-11-11T00:53:02.702799,2,62.353,0.8139,0.928,1471,0
2025-11-11T00:54:02.702799,2,62.339,0.8148,0.899,1469,0
2025-11-11T00:55:02.702799,2,62.289,0.8197,0.893,1472,0
2025-11-11T00:56:02.702799,2,62.203,0.82,0.877,1468,0
2025-11-11T00:57:02.702799,2,62.161,0.7984,0.897,1468,0
2025-11-11T00:58:02.702799,2,62.186,0.7908,0.907,1469,0
2025-11-11T00:59:02.702799,2,62.261,0.785,0.914,1474,0
2025-11-11T01:00:02.702799,2,62.367,0.7939,0.952,1470,0
2025-11-11T01:01:02.702799,2,62.336,0.7981,0.928,1461,0
2025-11-11T01:02:02.702799,2,62.306,0.8091,0.93,1471,0
2025-11-11T01:03:02.702799,2,62.295,0.809,0.914,1470,0
2025-11-11T01:04:02.702799,2,62.279,0.8091,0.897,1470,0
2025-11-11T01:05:02.702799,2,62.235,0.8254,0.886,1465,0
2025-11-11T01:06:02.702799,2,62.151,0.8217,0.881,1450,0
2025-11-11T01:07:02.702799,2,62.147,0.8358,0.882,1453,0
2025-11-11T01:08:02.702799,2,62.168,0.8351,0.889,1459,0
2025-11-11T01:09:02.702799,2,62.176,0.8404,0.884,1455,0
2025-11-11T01:10:02.702799,2,62.289,0.8492,0.891,1460,0
2025-11-11T01:11:02.702799,2,62.329,0.8503,0.878,1455,0
2025-11-11T01:12:02.702799,2,62.375,0.8459,0.895,1453,0
2025-11-11T01:13:02.702799,2,62.378,0.8575,0.908,1446,0
2025-11-11T01:14:02.702799,2,62.374,0.8536,0.913,1446,0
2025-11-11T01:15:02.702799,2,62.388,0.8574,0.92,1446,0
2025-11-11T01:16:02.702799,2,62.407,0.8732,0.903,1449,0
2025-11-11T01:17:02.702799,2,62.312,0.871,0.898,1453,0
2025-11-11T01:18:02.702799,2,62.306,0.8699,0.857,1456,0
2025-11-11T01:19:02.702799,2,62.268,0.8745,0.854,1457,0
2025-11-11T01:20:02.702799,2,62.226,0.8671,0.826,1461,0
2025-11-11T01:21:02.702799,2,62.275,0.883,0.823,1466,1
2025-11-11T01:22:02.702799,2,62.192,0.879,0.819,1462,0
2025-11-11T01:23:02.702799,2,62.2,0.8939,0.795,1464,0
2025-11-11T01:24:02.702799,2,62.199,0.896,0.74,1467,0
2025-11-11T01:25:02.702799,2,62.201,0.8956,0.763,1459,0
2025-11-11T01:26:02.702799,2,62.26,0.9064,0.76,1461,0
2025-11-11T01:27:02.702799,2,62.258,0.9042,0.766,1462,0
2025-11-11T01:28:02.702799,2,62.327,0.9155,0.771,1459,0
2025-11-11T01:29:02.702799,2,62.336,0.9217,0.767,1460,1
2025-11-11T01:30:02.702799,2,62.394,0.9414,0.771,1461,0
2025-11-11T01:31:02.702799,2,62.299,0.9385,0.769,1465,0
2025-11-11T01:32:02.702799,2,62.38,0.9478,0.751,1467,0
2025-11-11T01:33:02.702799,2,62.364,0.9523,0.736,1470,0
2025-11-11T01:34:02.702799,2,62.321,0.9645,0.731,1468,0
2025-11-11T01:35:02.702799,2,62.237,0.9771,0.705,1470,0
2025-11-11T01:36:02.702799,2,62.295,0.9768,0.682,1475,0
2025-11-11T01:37:02.702799,2,62.311,0.9845,0.665,1473,0
2025-11-11T01:38:02.702799,2,62.263,0.9833,0.68,1463,0
2025-11-11T01:39:02.702799,2,62.139,0.9944,0.712,1456,0
2025-11-11T01:40:02.702799,2,62.185,1.0001,0.718,1455,0
2025-11-11T01:41:02.702799,2,62.244,1.0252,0.692,1458,0
2025-11-11T01:42:02.702799,2,62.22,1.0227,0.701,1464,0
2025-11-11T01:43:02.702799,2,62.155,1.012,0.711,1468,0
2025-11-11T01:44:02.702799,2,62.179,1.0217,0.716,1464,0
2025-11-11T01:45:02.702799,2,62.15,1.0057,0.684,1474,0
2025-11-11T01:46:02.702799,2,62.209,1.0126,0.661,1474,0
2025-11-11T01:47:02.702799,2,62.219,1.0053,0.686,1477,0
2025-11-11T01:48:02.702799,2,62.302,0.9943,0.721,1476,0
2025-11-11T01:49:02.702799,2,62.282,0.9891,0.706,1480,0
2025-11-11T01:50:02.702799,2,62.346,0.9746,0.725,1480,0
2025-11-11T01:51:02.702799,2,62.432,0.977,0.721,1475,0
2025-11-11T01:52:02.702799,2,62.41,0.9786,0.721,1473,0
2025-11-11T01:53:02.702799,2,62.308,0.9842,0.708,1470,0
2025-11-11T01:54:02.702799,2,62.302,0.991,0.703,1468,0
2025-11-11T01:55:02.702799,2,62.291,0.9909,0.695,1461,0
2025-11-11T01:56:02.702799,2,62.319,0.9921,0.695,1449,0
2025-11-11T01:57:02.702799,2,62.319,0.9979,0.703,1439,0
2025-11-11T01:58:02.702799,2,62.361,0.9983,0.698,1441,0
2025-11-11T01:59:02.702799,2,62.37,1.0074,0.707,1439,0
2025-11-11T02:00:02.702799,2,62.378,1.0144,0.71,1438,0
2025-11-11T02:01:02.702799,2,62.283,1.0077,0.721,1444,0
2025-11-11T02:02:02.702799,2,62.367,1.0055,0.701,1446,0
2025-11-11T02:03:02.702799,2,62.411,1.021,0.714,1443,0
2025-11-11T02:04:02.702799,2,62.423,1.0414,0.725,1445,0
2025-11-11T02:05:02.702799,2,62.367,1.0494,0.718,1456,0
2025-11-11T02:06:02.702799,2,62.316,1.0566,0.737,1466,0
2025-11-11T02:07:02.702799,2,62.341,1.0376,0.733,1470,0
2025-11-11T02:08:02.702799,2,62.435,1.033,0.712,1477,0
2025-11-11T02:09:02.702799,2,62.475,1.0407,0.735,1476,0
2025-11-11T02:10:02.702799,2,62.547,1.0368,0.736,1477,0
2025-11-11T02:11:02.702799,2,62.537,1.0277,0.745,1476,0
2025-11-11T02:12:02.702799,2,62.428,1.0412,0.735,1482,0
2025-11-11T02:13:02.702799,2,62.359,1.0491,0.744,1479,0
2025-11-11T02:14:02.702799,2,62.414,1.0553,0.749,1482,0
2025-11-11T02:15:02.702799,2,62.47,1.0554,0.757,1483,0
2025-11-11T02:16:02.702799,2,62.398,1.0535,0.78,1477,0
2025-11-11T02:17:02.702799,2,62.342,1.0521,0.779,1477,0
2025-11-11T02:18:02.702799,2,62.401,1.0586,0.773,1476,0
2025-11-11T02:19:02.702799,2,62.367,1.0591,0.758,1471,0
2025-11-11T02:20:02.702799,2,62.381,1.0608,0.761,1473,0
2025-11-11T02:21:02.702799,2,62.398,1.0731,0.729,1471,0
2025-11-11T02:22:02.702799,2,62.378,1.0596,0.714,1469,0
2025-11-11T02:23:02.702799,2,62.437,1.063,0.686,1466,0
2025-11-11T02:24:02.702799,2,62.468,1.0825,0.679,1467,0
2025-11-11T02:25:02.702799,2,62.373,1.0583,0.698,1477,0
2025-11-11T02:26:02.702799,2,62.328,1.0487,0.675,1481,0
2025-11-11T02:27:02.702799,2,62.272,1.0521,0.636,1480,0
2025-11-11T02:28:02.702799,2,62.258,1.0412,0.643,1475,0
2025-11-11T02:29:02.702799,2,62.243,1.0449,0.657,1480,0
2025-11-11T02:30:02.702799,2,62.242,1.0549,0.663,1480,0
2025-11-11T02:31:02.702799,2,62.243,1.0484,0.686,1476,0
2025-11-11T02:32:02.702799,2,62.233,1.0221,0.712,1480,0
2025-11-11T02:33:02.702799,2,62.224,1.0179,0.705,1479,0
2025-11-11T02:34:02.702799,2,62.194,1.0147,0.722,1478,0
2025-11-11T02:35:02.702799,2,62.173,1.0252,0.728,1481,0
2025-11-11T02:36:02.702799,2,62.189,1.0131,0.744,1481,0
2025-11-11T02:37:02.702799,2,62.216,1.008,0.735,1467,0
2025-11-11T02:38:02.702799,2,62.248,0.9802,0.745,1474,0
2025-11-11T02:39:02.702799,2,62.268,0.9672,0.775,1472,0
2025-11-11T02:40:02.702799,2,62.314,0.9587,0.79,1476,0
2025-11-11T02:41:02.702799,2,62.276,0.9677,0.763,1476,0
2025-11-11T02:42:02.702799,2,62.293,0.9818,0.819,1484,0
2025-11-11T02:43:02.702799,2,62.399,0.9845,0.825,1486,0
2025-11-11T02:44:02.702799,2,62.355,0.9913,0.837,1473,0
2025-11-11T02:45:02.702799,2,62.368,1.0164,0.824,1477,0
2025-11-11T02:46:02.702799,2,62.362,1.0295,0.88,1475,0
2025-11-11T02:47:02.702799,2,62.435,1.0367,0.899,1470,0
2025-11-11T02:48:02.702799,2,62.471,1.0294,0.91,1467,0
2025-11-11T02:49:02.702799,2,62.408,1.0445,0.93,1468,0
2025-11-11T02:50:02.702799,2,62.427,1.0493,0.938,1468,0
2025-11-11T02:51:02.702799,2,62.345,1.0376,0.96,1470,0
2025-11-11T02:52:02.702799,2,62.363,1.0557,0.944,1472,0
2025-11-11T02:53:02.702799,2,62.295,1.0474,0.946,1463,0
2025-11-11T02:54:02.702799,2,62.412,1.0405,0.953,1462,0
2025-11-11T02:55:02.702799,2,62.477,1.0499,0.905,1471,0
2025-11-11T02:56:02.702799,2,62.452,1.0404,0.916,1474,0
2025-11-11T02:57:02.702799,2,62.434,1.036,0.962,1472,0
2025-11-11T02:58:02.702799,2,62.436,1.0371,0.961,1471,0
